,poster,post_date,comment_person,comment,comment_date,hashtags,type,Sentiment
283,beyonce,2022-7-14,Ayndie ,yes madam,1-4,[],pre-release,Positive
284,beyonce,2022-7-14,Nath Riendeau68 ,love music good montral beyonc,1-3,[],pre-release,Positive
285,beyonce,2022-7-14,Kay Màvros ,super love beyonc literally brings people together,2022-12-26,[],pre-release,Positive
286,beyonce,2022-7-14,FRENJI ,beautiful,2022-12-25,[],pre-release,Positive
287,beyonce,2022-7-14,Hello Blue T Full 🌸🌬💞 ,thank queen,2022-12-24,[],pre-release,Positive
288,beyonce,2022-7-14,dawn traci ,love bey cool person mean highlighting fans thank dope,2022-12-24,['#dope'],pre-release,Positive
289,beyonce,2022-7-14,YaGyalStarla 🐇 ,twitch,2022-12-23,[],pre-release,Neutral
290,beyonce,2022-7-14,rooken Pascal Damonse ,,2022-12-22,[],pre-release,Neutral
291,beyonce,2022-7-14,Imvu ,cardi,2022-12-20,[],pre-release,Neutral
292,beyonce,2022-7-14,cynthiatarirohchi ,time coming,2022-12-20,[],pre-release,Neutral
293,beyonce,2022-7-14,Keyma Medina ,girl pink hair,2022-12-20,[],pre-release,Neutral
294,beyonce,2022-7-14,T. marguerite ,,2022-12-18,[],pre-release,Neutral
295,beyonce,2022-7-14,Chris ,seeing correctly beyonc got tik tok,2022-12-16,[],pre-release,Neutral
296,beyonce,2022-7-14,NikNik ♊️ ,cardi part best lol,2022-12-16,[],pre-release,Positive
297,beyonce,2022-7-14,EJ Humphrey ,queen b iconic including twitch first tik tok,2022-12-16,[],pre-release,Neutral
298,beyonce,2022-7-14,Icedxmocha ,twitch,2022-12-15,[],pre-release,Neutral
299,beyonce,2022-7-14,cheekz ,way point everyone video part lol,2022-12-10,[],pre-release,Positive
300,beyonce,2022-7-14,Pretty Flacko ,even without actual visuals still makes heart smile,2022-12-10,[],pre-release,Positive
301,beyonce,2022-7-14,Kristina henderson ,influence woman people,2022-12-8,[],pre-release,Neutral
302,beyonce,2022-7-14,Queen of Atlanta ,hello world,2022-12-8,[],pre-release,Neutral
303,beyonce,2022-7-14,lonacaz ,cried girl crying singing,2022-12-6,[],pre-release,Negative
304,beyonce,2022-7-14,Nicholas Jeffreys ,song changed life,2022-12-2,[],pre-release,Neutral
305,beyonce,2022-7-14,MsNaturalSuntan ,omg love,2022-11-30,[],pre-release,Positive
306,beyonce,2022-7-14,Kay Màvros ,music unties people,2022-11-29,[],pre-release,Neutral
307,beyonce,2022-7-14,QueenWalker222💋☀️👑 ,welcome back queen,2022-11-27,[],pre-release,Positive
308,beyonce,2022-7-14,Meek ,incredible,2022-11-24,[],pre-release,Neutral
309,beyonce,2022-7-14,Juzax14 ,team cardi,2022-11-21,[],pre-release,Neutral
310,beyonce,2022-7-14,Onthatile Mokgatle ,hi mom,2022-11-20,[],pre-release,Neutral
311,beyonce,2022-7-14,kiamsnoor ,love video,2022-11-20,[],pre-release,Positive
312,beyonce,2022-7-14,"Tre, Jr and Mom ",houston new orleans calab represent new orleans day,2022-11-13,[],pre-release,Neutral
313,beyonce,2022-7-14,Sarah De'LaRoss ,much love beyonce,2022-11-12,[],pre-release,Positive
314,beyonce,2022-7-14,nettaboo45 ,queen building wow love uhu,2022-11-12,[],pre-release,Positive
315,beyonce,2022-7-14,Eunicetomindyourbusiness ,nice also us laughs,2022-11-12,[],pre-release,Positive
316,beyonce,2022-7-14,KYNG ,love everyone energy,2022-11-7,[],pre-release,Positive
317,beyonce,2022-7-14,Berindar Sndi ,,2022-11-5,[],pre-release,Neutral
318,beyonce,2022-7-14,Natty_real👑🤍 ,,2022-11-1,[],pre-release,Neutral
319,beyonce,2022-7-14,golden Esther ,,2022-10-31,[],pre-release,Neutral
320,beyonce,2022-7-14,BKM PRO. ,good,2022-10-29,[],pre-release,Positive
321,beyonce,2022-7-14,"Love, Cyn 💕 ",song really helped quit job start career really wanted,2022-10-27,[],pre-release,Neutral
322,beyonce,2022-7-14,jasmineashikiro ,,2022-10-27,[],pre-release,Neutral
323,beyonce,2022-7-14,roselynmugari ,welcome love c,2022-10-26,[],pre-release,Positive
324,beyonce,2022-7-14,💜 Lavender Warrior 💜 ,burr iam amber,2022-10-26,[],pre-release,Neutral
325,beyonce,2022-7-14,Ana ,know probably see random girl saw phenomenal,2022-10-23,[],pre-release,Neutral
326,beyonce,2022-7-14,aaliyahs#1fan♡ 🇨🇦🇯🇲 ,cardi lmao,2022-10-21,[],pre-release,Positive
327,beyonce,2022-7-14,Cocobelleza ,love,2022-10-21,[],pre-release,Positive
328,beyonce,2022-7-14,$exy Chocolate ,lmao,2022-10-16,[],pre-release,Positive
329,beyonce,2022-7-14,nb🌟. ,bey back,2022-10-16,[],pre-release,Neutral
330,beyonce,2022-7-14,Just heather ,hold break soul,2022-10-16,[],pre-release,Neutral
331,beyonce,2022-7-14,….. ,literally recreating another version harlem renaissance years later,2022-10-13,[],pre-release,Neutral
332,beyonce,2022-7-14,-A-Q-U-A- nope 🍀 ,ms fedy,2022-10-12,[],pre-release,Neutral
333,beyonce,2022-7-14,Diane Madenge🐝✨🎯🎀💗 ,love bey,2022-10-11,[],pre-release,Positive
334,beyonce,2022-7-14,Ryan Makiling ,like videos,2022-10-11,[],pre-release,Positive
335,beyonce,2022-7-14,nonduh💓💓💓💓 ,,2022-10-10,[],pre-release,Neutral
336,beyonce,2022-7-14,Simona👩🏻 ,queen,2022-10-10,[],pre-release,Neutral
337,beyonce,2022-7-14,DeeDee ,mommy,2022-10-10,[],pre-release,Neutral
338,beyonce,2022-7-14,كرار الحلي ,love,2022-10-8,[],pre-release,Positive
339,beyonce,2022-7-14,taylorandmaxboutique ,beyonc,2022-10-5,[],pre-release,Neutral
340,beyonce,2022-7-14,Star ,beautiful dances,2022-10-4,[],pre-release,Positive
341,beyonce,2022-7-14,meganbutts496 ,betonce popular,2022-10-4,[],pre-release,Positive
342,beyonce,2022-7-14,🦋 Salama 🌺 ,,2022-10-3,[],pre-release,Neutral
343,beyonce,2022-7-14,Bella Miko ,welcome queen,2022-10-3,[],pre-release,Positive
344,beyonce,2022-7-14,fixyowig ,need visuals,2022-10-2,[],pre-release,Neutral
345,beyonce,2022-7-14,Vic ,teacher loves beyonc,2022-10-1,[],pre-release,Positive
346,beyonce,2022-7-14,Sierra Nicole ,love posted mostly people,2022-9-30,[],pre-release,Positive
347,beyonce,2022-7-14,kristalreedom502 ,love beyonce,2022-9-30,[],pre-release,Positive
348,beyonce,2022-7-14,Leo8807 ,cardi b aksjsjsk,2022-9-28,[],pre-release,Neutral
349,beyonce,2022-7-14,TraceyTay ,nice,2022-9-25,[],pre-release,Positive
350,beyonce,2022-7-14,monp1992 ,omg beyonc captions,2022-9-23,[],pre-release,Neutral
351,beyonce,2022-7-14,Bex.GrantMusic ,cardi b love,2022-9-23,[],pre-release,Positive
352,beyonce,2022-7-14,Анастасия Коломеец53 ,beyonce life,2022-9-5,[],pre-release,Neutral
353,beyonce,2022-7-14,Caitlin Dudar ,love,2022-8-22,[],pre-release,Positive
354,beyonce,2022-7-14,Everything with Barbara ,queen b beyonc album fire bomb,2022-8-20,[],pre-release,Negative
355,beyonce,2022-7-14,EmmaLC Sa.sa.gi.ta.ri.o.90 ,queen,2022-8-20,[],pre-release,Neutral
356,beyonce,2022-7-14,ONESTONE BACKUP ,yeah icon back never left one match soul,2022-8-11,[],pre-release,Positive
357,beyonce,2022-7-14,Zee Aboky ,love songi cannot stop dancing song,2022-8-9,[],pre-release,Positive
358,beyonce,2022-7-14,Escarião ,beyonce passou ms editando isso capcut sozinha,2022-7-14,[],pre-release,Neutral
359,beyonce,2022-7-14,Heitor ,cardi b maior divulgadora de break soul eu amo,2022-7-14,[],pre-release,Neutral
360,beyonce,2022-7-14,Augusto Cirino275 ,faltou aquele vdeo jay z,2022-7-14,[],pre-release,Neutral
361,beyonce,2022-7-14,beyoncé🐝 ,lana clipe amor,2022-7-14,[],pre-release,Positive
362,beyonce,2022-7-14,Gencarlos Nunes ,beyonc really,2022-7-14,[],pre-release,Neutral
363,beyonce,2022-7-14,Info Cardi B ,parte da cardi k,2022-7-14,[],pre-release,Neutral
364,beyonce,2022-7-14,. ,carrment elle mit cardi,2022-7-14,[],pre-release,Neutral
365,beyonce,2022-7-14,cley. ,cardi b amamos ah,2022-7-14,[],pre-release,Neutral
366,beyonce,2022-7-14,anny ,te amamos mame,2022-7-14,[],pre-release,Neutral
367,beyonce,2022-7-14,CALLISTO ,en plus elle identifie tout le monde elle est incroyable,2022-7-15,[],pre-release,Negative
368,beyonce,2022-7-14,carson ,muva,2022-7-14,[],pre-release,Neutral
369,beyonce,2022-7-14,pedro ,cardi k,2022-7-14,[],pre-release,Neutral
370,beyonce,2022-7-14,WE SUPPORT BEY ,welcome queen,2022-7-14,[],pre-release,Positive
371,beyonce,2022-7-14,Anitta Sincera ,beyonc,2022-7-14,[],pre-release,Neutral
372,beyonce,2022-7-14,kelly martins ,eu preparada pra comear usar tiktok beyonc est aqui hahahah,2022-7-14,[],pre-release,Neutral
373,beyonce,2022-7-14,Beyhive_france ,je veut voir plein de commentaires en franais,2022-7-14,[],pre-release,Neutral
374,beyonce,2022-7-14,Cardi B vídeos ,cardi,2022-7-14,[],pre-release,Neutral
375,beyonce,2022-7-14,Gré🇫🇷 ,cardi jpp elle est incroyable,2022-7-28,[],pre-release,Neutral
376,beyonce,2022-7-14,Nonamenogame ,que alguien le diga cardi b que sali aqu,2022-7-17,[],pre-release,Neutral
377,beyonce,2022-7-14,Riseyoushine ,,2022-7-15,[],pre-release,Neutral
378,beyonce,2022-7-14,➹𝓘𝙂: ➺ @_𝘫𝘩𝘢𝘺𝘤𝘦𝘯_ ❥ ,cardi b,2022-7-16,[],pre-release,Neutral
379,beyonce,2022-7-14,Drik Barbosa ,te amo tanto mami,2022-7-14,[],pre-release,Neutral
380,beyonce,2022-7-14,Yé ,,2022-7-14,[],pre-release,Neutral
381,beyonce,2022-7-14,beyoncé vídeos ,release vdeo,2022-7-14,[],pre-release,Neutral
382,beyonce,2022-7-14,Rodrigo Néda ,ela voltando,2022-7-14,[],pre-release,Neutral
383,beyonce,2022-7-14,luNa ☾ ,cardi melhor hahahahah,2022-7-16,[],pre-release,Neutral
384,beyonce,2022-7-14,𝔏𝔞 ℑ𝔫 𝔅𝔢𝔢 ,te amo meu amor,2022-7-14,[],pre-release,Positive
385,beyonce,2022-7-14,Viviane ,love mom,2022-7-14,[],pre-release,Positive
386,beyonce,2022-7-14,Beyerih ,cad clipe meu anjinho,2022-7-14,[],pre-release,Neutral
387,beyonce,2022-7-14,.crpk ,bro shouting,2022-7-26,[],pre-release,Neutral
388,beyonce,2022-7-14,𝒜𝓁𝒾ℯ𝓃 ℬ𝒶𝒷ℯ 👽🛸 ,cardi,2022-7-26,[],pre-release,Neutral
389,beyonce,2022-7-14,4 ,love,2022-7-23,[],pre-release,Positive
390,beyonce,2022-7-14,soy_sashamala ,love celebrates new song also black tiktok well represented,2022-7-23,[],pre-release,Positive
391,beyonce,2022-7-14,OscarHas10KInWagers ,akinfenwa,2022-7-23,[],pre-release,Neutral
392,beyonce,2022-7-14,N O V A & P R E S L E Y💓🌴🐚 ,beyonce love sm queen bee back,2022-7-23,[],pre-release,Positive
393,beyonce,2022-7-14,Hervé Gastaldello ,queen b,2022-7-22,[],pre-release,Neutral
394,beyonce,2022-7-14,Maxime ,cardi toujours dans lexcs je laime,2022-7-22,[],pre-release,Neutral
395,beyonce,2022-7-14,PD Jokes ,ishuu,2022-7-22,[],pre-release,Neutral
396,beyonce,2022-7-14,IAmAlfred ,haha cardi b love,2022-7-22,[],pre-release,Positive
397,beyonce,2022-7-14,Chonel ,cest tayc la fin,2022-7-21,[],pre-release,Neutral
398,beyonce,2022-7-14,César Augusto ,beyonc na minha uma honra,2022-7-21,[],pre-release,Neutral
399,beyonce,2022-7-14,mundo panda ,show,2022-7-21,[],pre-release,Neutral
400,beyonce,2022-7-14,Maria Marçulo ,arrasou,2022-7-21,[],pre-release,Neutral
401,beyonce,2022-7-14,Yamim Suely ,show arrasou anjo,2022-7-21,[],pre-release,Neutral
402,beyonce,2022-7-14,New Orleans Guide ,beyonce said make promo,2022-7-21,[],pre-release,Neutral
403,beyonce,2022-7-14,jadir ,top,2022-7-20,[],pre-release,Positive
404,beyonce,2022-7-14,Cleytoncorrea007 ,rainha te amo,2022-7-20,[],pre-release,Neutral
405,beyonce,2022-7-14,Helena Brandão382dia a dia hel ,oi boa tarde,2022-7-20,[],pre-release,Neutral
406,beyonce,2022-7-14,Benilde Maria987 ,cad clipe mulher,2022-7-20,[],pre-release,Neutral
407,beyonce,2022-7-14,renato Silva ,top,2022-7-20,[],pre-release,Positive
408,beyonce,2022-7-14,Val Silva ,oi amei,2022-7-20,[],pre-release,Neutral
409,beyonce,2022-7-14,Maria Helena ,maravilhoso,2022-7-20,[],pre-release,Neutral
410,beyonce,2022-7-14,Beyoncé Videos Brasil🇧🇷 ,queen,2022-7-20,[],pre-release,Neutral
411,beyonce,2022-7-14,Zéyad Salih ,yup queen back,2022-7-19,[],pre-release,Neutral
412,beyonce,2022-7-14,GontseHussain_Rsa ,shoutout karimthedream,2022-7-19,[],pre-release,Neutral
413,beyonce,2022-7-14,Adonís Timōne ,,2022-7-19,[],pre-release,Neutral
414,beyonce,2022-7-14,Mateus Ferreira ,perfeita cad clipe,2022-7-19,[],pre-release,Neutral
415,beyonce,2022-7-14,Linda Ichu ,,2022-7-19,[],pre-release,Neutral
416,beyonce,2022-7-14,Ang ,makes happy,2022-7-19,[],pre-release,Positive
417,beyonce,2022-7-14,LUYS MARLEY 👊🏻 ,beyonc agora tiktok,2022-7-19,[],pre-release,Neutral
418,beyonce,2022-7-14,anabeatrizssantoz ,posta mais,2022-7-19,[],pre-release,Neutral
419,beyonce,2022-7-14,Miguel Carter ,beyonc yess,2022-7-19,[],pre-release,Neutral
420,beyonce,2022-7-14,Oyintando siyo ,beyonc tiktok era,2022-7-19,[],pre-release,Neutral
421,beyonce,2022-7-14,user136425598661 ,quen,2022-7-19,[],pre-release,Neutral
422,beyonce,2022-7-14,Jerhárde Oliveira ,primeira vez que isso apareceu pra voc,2022-7-19,[],pre-release,Neutral
423,beyonce,2022-7-14,Cadu ,parte da cardi definiu geraes,2022-7-19,[],pre-release,Neutral
424,beyonce,2022-7-14,coy ,card b,2022-7-19,[],pre-release,Neutral
425,beyonce,2022-7-14,danieljosedoss873daniel José ,boa noite,2022-7-18,[],pre-release,Neutral
426,beyonce,2022-7-14,Luan Oliveira ,te amo mame,2022-7-18,[],pre-release,Neutral
427,beyonce,2022-7-14,Collector ,welcome tik tok queen,2022-7-18,[],pre-release,Positive
428,beyonce,2022-7-14,Charlene  Trombley ,lol,2022-7-18,[],pre-release,Positive
429,beyonce,2022-7-14,FDP virgem ,welcome queen,2022-7-18,[],pre-release,Positive
430,beyonce,2022-7-14,beyoncé ,hey mom,2022-7-18,[],pre-release,Neutral
431,beyonce,2022-7-14,E ,chui pas il manque monsieur thomas,2022-7-18,[],pre-release,Neutral
432,beyonce,2022-7-14,Nikcollux ,building new foundations,2022-7-18,[],pre-release,Neutral
433,beyonce,2022-7-14,Diego Silva ,lana logo esse clipe pelo amor de deus,2022-7-18,[],pre-release,Positive
434,beyonce,2022-7-14,Anjela aka Koala Puffs ,cardi hype,2022-7-18,[],pre-release,Neutral
435,beyonce,2022-7-14,COUSCOUS TAJINE ,cardi ils lon forc ou c comment,2022-7-18,[],pre-release,Neutral
436,beyonce,2022-7-14,Powerbody ,love,2022-7-18,[],pre-release,Positive
437,beyonce,2022-7-14,BLUSSY🧿 ,best first tiktok ever one lands like beyonce next plz include african tiktokers plz,2022-7-18,[],pre-release,Positive
438,beyonce,2022-7-14,Tzuyu ,one told beyonc posted,2022-7-18,[],pre-release,Neutral
439,beyonce,2022-7-14,Talita ,veras en todos los anuncios,2022-7-18,[],pre-release,Neutral
440,beyonce,2022-7-14,Cocoa Laux ,think joined b hive love song,2022-7-17,[],pre-release,Positive
441,beyonce,2022-7-14,Dose of Body Love ,queen b officially,2022-7-17,[],pre-release,Neutral
442,beyonce,2022-7-14,Shawnonthemove ,queen b arrived tiktok,2022-7-17,[],pre-release,Neutral
443,beyonce,2022-7-14,Sofía Guatafría ,se te cay,2022-7-17,[],pre-release,Neutral
444,beyonce,2022-7-14,Kierra🦋 ,beyonc,2022-7-17,[],pre-release,Neutral
445,beyonce,2022-7-14,6ix ,case forgot act outside,2022-7-17,[],pre-release,Neutral
446,beyonce,2022-7-14,Hayley Allen-Freeman ,favorite tiktok fact made fans beyonc,2022-7-17,[],pre-release,Positive
447,beyonce,2022-7-14,beyerdynamic ,queen house,2022-7-17,[],pre-release,Neutral
448,beyonce,2022-7-14,yoonieliana ,kelaiah vb itsmiaparis springsprout lord savior tiktok,2022-7-16,[],pre-release,Neutral
449,beyonce,2022-7-14,Rhoda G. ,got make next one,2022-7-16,[],pre-release,Neutral
450,beyonce,2022-7-14,4K_Bella>™††± ,nova seguidora aqui viuu,2022-7-16,[],pre-release,Neutral
451,beyonce,2022-7-14,gabryelmonteiro77 ,se depende dela esse clipe que ela mandou blue edita cap cut,2022-7-16,[],pre-release,Negative
452,beyonce,2022-7-14,kenti 🐸 ,omfg,2022-7-16,[],pre-release,Neutral
453,beyonce,2022-7-14,Bey PL ,yes,2022-7-16,[],pre-release,Positive
454,beyonce,2022-7-14,✨🔥📸NoAngelPhoto📸🔥✨ ,tim bae done made kid,2022-7-16,[],pre-release,Neutral
455,beyonce,2022-7-14,Lori Gilmour ,love song,2022-7-16,[],pre-release,Positive
456,beyonce,2022-7-14,Payten Jewell ,welcome queen,2022-7-16,[],pre-release,Positive
457,beyonce,2022-7-14,ANGITO ,la reina apareci,2022-7-15,[],pre-release,Neutral
458,beyonce,2022-7-14,Paolacrespi ,love love,2022-7-15,[],pre-release,Positive
459,beyonce,2022-7-14,Kat 🖤 ,tagging creators,2022-7-15,[],pre-release,Neutral
460,beyonce,2022-7-14,TheMeatTeacher ,,2022-7-15,[],pre-release,Neutral
461,beyonce,2022-7-14,🍩ANA🍩 ,minha queen,2022-7-15,[],pre-release,Neutral
462,beyonce,2022-7-14,Corneille off ,putin quelle honneur,2022-7-15,[],pre-release,Neutral
463,beyonce,2022-7-14,wally ,cardi k,2022-7-15,[],pre-release,Neutral
464,beyonce,2022-7-14,𝕵𝖔𝖘𝖚é 𝕸𝖆𝖗𝖙í𝖓𝖊𝖟 ° ,omg osea asta cardi b es fan de ella quien amo beyonce,2022-7-15,[],pre-release,Positive
465,beyonce,2022-7-14,Kung Fu Tea ,okay queen,2022-7-15,[],pre-release,Positive
466,beyonce,2022-7-14,Georgina (Castellucci) Whalen ,creators tagged,2022-7-15,[],pre-release,Neutral
467,beyonce,2022-7-14,beyoncexoxofanxoxo ,hey b,2022-7-15,[],pre-release,Neutral
468,beyonce,2022-7-14,AwesomenessTV ,ok summer queen posted needed,2022-7-15,[],pre-release,Positive
469,beyonce,2022-7-14,JStarr ,cardi,2022-7-15,[],pre-release,Neutral
470,beyonce,2022-7-14,obasa ,much love africa beyonce every cell body loves,2022-7-15,[],pre-release,Positive
471,beyonce,2022-7-14,❄️ ,made seem like posted cardi like video together sum chile whole edit pretty sure behives made,2022-7-15,[],pre-release,Positive
472,beyonce,2022-7-14,CassbenellieGardens ,could imagine waking notification beyonc tagged clicked featured first tt post,2022-7-15,[],pre-release,Neutral
473,beyonce,2022-7-14,Creatively La ✨ ,love,2022-7-15,[],pre-release,Positive
474,beyonce,2022-7-14,Vanessa Gyimah ,omg welcome tik tok beyonc,2022-7-15,[],pre-release,Positive
475,beyonce,2022-7-14,D. ,te amo demais minha vida,2022-7-15,[],pre-release,Neutral
476,beyonce,2022-7-14,Decora ,yes,2022-7-15,[],pre-release,Positive
477,beyonce,2022-7-14,kauã ,consigo acreditar nisto,2022-7-15,[],pre-release,Neutral
478,beyonce,2022-7-14,✨Beckyb005✨ ,love included fans make stars queen real queens edify edification level million love slay,2022-7-15,[],pre-release,Positive
479,beyonce,2022-7-14,Fernando Furtado ,perfeita,2022-7-15,[],pre-release,Neutral
480,beyonce,2022-7-14,Macarena Haddad Guzmán ,queen cannot wait,2022-7-15,[],pre-release,Neutral
481,beyonce,2022-7-14,Sabah Khan ,way first tiktok celebrity queen,2022-7-15,[],pre-release,Neutral
482,beyonce,2022-7-14,Ty 💎 Di ,bey really loves cardi,2022-7-15,[],pre-release,Positive
483,beyonce,2022-7-14,Projeto Princesa Rivânia ,omg queen b,2022-7-15,[],pre-release,Neutral
484,beyonce,2022-7-14,R’mie ,cardi,2022-7-15,[],pre-release,Neutral
485,beyonce,2022-7-14,Karsten 🦁♌⚓ ,love,2022-7-15,[],pre-release,Positive
486,beyonce,2022-7-14,[][ᎶᏝꕤᎥᏒᏋ][]²⁰²🟫 ,noo cardi b said,2022-7-15,[],pre-release,Neutral
487,beyonce,2022-7-14,Maven💄Biz🚀Success🧠Mindset ,lesson celebrities joining tiktok showed done,2022-7-15,[],pre-release,Neutral
488,beyonce,2022-7-14,SHAN AKO ,omg yeaas,2022-7-15,[],pre-release,Neutral
489,beyonce,2022-7-14,Sergio Pelegay ,ah primer tiktok de la reina,2022-7-15,[],pre-release,Neutral
490,beyonce,2022-7-14,Kimmunikata ,feature fans like first tiktok proves much sweetheart angel one never regrets loving,2022-7-15,[],pre-release,Positive
491,beyonce,2022-7-14,stellina ,cardi always extra love,2022-7-15,[],pre-release,Positive
492,beyonce,2022-7-14,kyle fletcher-gray <3 ,ryanw posted,2022-7-15,[],pre-release,Neutral
493,beyonce,2022-7-14,Marou ,lol cardi,2022-7-15,[],pre-release,Positive
494,beyonce,2022-7-14,MK ,cardi clip took iamcardib,2022-7-15,[],pre-release,Neutral
495,beyonce,2022-7-14,🧸🎀 ,cardi,2022-7-15,[],pre-release,Neutral
496,beyonce,2022-7-14,scout44 ,cardi,2022-7-15,[],pre-release,Neutral
497,beyonce,2022-7-14,yris lover ,la fille qui pleure et cardi,2022-7-15,[],pre-release,Neutral
498,beyonce,2022-7-14,@mrjnisbett ,beyonc like comment please,2022-7-15,['#1fan'],pre-release,Positive
499,beyonce,2022-7-14,BEYONCÉ ,mi diosa,2022-7-15,[],pre-release,Neutral
500,beyonce,2022-7-14,Partrice 😈🌈 ,queen arrived beyonce,2022-7-15,[],pre-release,Neutral
501,beyonce,2022-7-14,ProStitch Lettering ,beyonc,2022-7-15,[],pre-release,Neutral
502,beyonce,2022-7-14,Dennis Sloboda ,avisa que ela chegou,2022-7-15,[],pre-release,Neutral
503,beyonce,2022-7-14,Alethea Francis Crimmin ,itsshangela,2022-7-15,[],pre-release,Neutral
504,beyonce,2022-7-14,KayWithTheVibes ,happy everyone see mutuals,2022-7-15,[],pre-release,Positive
505,beyonce,2022-7-14,mona.760 ,love,2022-7-15,[],pre-release,Positive
506,beyonce,2022-7-14,Here for the MUSIC ,blue drop video,2022-7-15,[],pre-release,Negative
507,beyonce,2022-7-14,Tuga Rpg ,como assim beyonc trata de postar meu vdeo deve ser influncia jay zinho,2022-7-15,[],pre-release,Neutral
